schema=1
code_revision=3aa3f1a
scenario_id=p6-defense-calibration-scarce
scenario_layout_fingerprint=4801165899352372614
scenario_resource_count=30
first_seed=42
seed_count=80
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=100
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=true
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,neutral_marker
slope-on,118,15043602456548557765,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,120,16284256052722164045,31,0,0.7596,6.4603,1.3663,0.4933,0.5246,0.6175,0.5377,0.5978,0.5310,0.7875,0.6003,0.8014,0.4418,0.4639,0.5463,0.4729
slope-on,128,9239474164367228104,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,135,11833097642920239838,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,147,15679863089805050606,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,148,5244800043144254236,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,150,11661738877398566069,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,152,9132115064314266031,1,0,0.0056,0.0000,0.0000,0.5999,0.6642,0.4257,0.5734,0.3742,0.4422,0.8555,0.9209,0.2901,0.3602,0.4788,0.4924,0.5205
slope-on,153,18356507982703100398,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,167,13287497230069128789,13,0,0.0013,4.0250,0.2801,0.3038,0.4136,0.5276,0.5739,0.4083,0.6834,0.7622,0.4247,0.7763,0.4965,0.5257,0.4897,0.4451
slope-on,176,18012294145515671156,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,187,4801363243525115941,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,193,8685149668248949930,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,221,6941439887553204220,38,0,0.0125,4.0240,0.4756,0.4910,0.5927,0.5737,0.5912,0.4476,0.4604,0.8021,0.4627,0.9059,0.4461,0.4841,0.4962,0.5062
slope-on,228,13391255250587178694,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,229,3409585559437691225,25,0,0.7560,18.0714,0.7300,0.5735,0.3734,0.5662,0.4602,0.2669,0.5876,0.7260,0.7416,0.8527,0.4598,0.4905,0.4492,0.4488
slope-on,238,6141512512552496962,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,243,17081626815266216803,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,262,3403646323296994379,51,0,0.8154,10.2061,0.4963,0.4922,0.5722,0.5745,0.4832,0.5713,0.5249,0.7486,0.5808,0.4066,0.4770,0.4378,0.5102,0.5605
slope-on,283,362116887055993144,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,284,12083651981489083707,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,304,16398791164885303342,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,311,16233318949712288738,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,313,10284857108164052009,14,0,0.7611,12.9530,0.3699,0.6274,0.3503,0.5035,0.7110,0.4832,0.5809,0.6285,0.7044,0.8926,0.5153,0.4629,0.5658,0.4500
slope-on,316,13542169538002979108,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,325,3788939175635790284,41,0,0.4492,0.9033,0.2014,0.7014,0.5904,0.5497,0.5524,0.6055,0.5590,0.6480,0.7987,0.5953,0.4764,0.4957,0.5053,0.4934
slope-on,328,6872151159243466827,49,0,0.5676,21.3266,0.2070,0.4081,0.5898,0.3630,0.2888,0.3969,0.4862,0.7873,0.6606,0.5541,0.4976,0.4162,0.4992,0.5356
slope-on,330,15765121895041852551,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,343,4156254759736200267,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,348,6961715309875599327,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,355,6874083855787432322,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,362,6427495159041478328,8,0,0.7835,5.4009,0.2640,0.6264,0.5030,0.6568,0.3192,0.6788,0.3975,0.8251,0.6130,0.3660,0.5189,0.5630,0.6006,0.5129
slope-on,363,17106057299985360116,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,368,7732387364316522834,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,379,10414475595886932352,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,382,17096635435284934613,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,393,10431155305096693106,79,0,0.0240,3.6753,0.5402,0.4354,0.6013,0.5067,0.5290,0.4444,0.3413,0.7001,0.6679,0.5804,0.4561,0.4832,0.4771,0.5132
slope-on,417,13649773847620204903,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,419,4640570677839858158,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,420,17565120639862795555,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,434,15169661237705919942,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,437,3574494310069347327,61,0,0.7593,2.8791,0.6907,0.5971,0.4667,0.2865,0.5099,0.5450,0.5459,0.8167,0.8981,0.6762,0.4135,0.5477,0.4867,0.4764
slope-on,458,6114703212705562145,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,462,8857576912463045537,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,466,6384631066237830432,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,468,7158302003745184725,16,0,0.1068,9.8085,0.6881,0.5709,0.5173,0.4724,0.6474,0.5218,0.6451,0.7395,0.4475,0.7391,0.4170,0.4839,0.5191,0.4821
slope-on,469,11479007202568356806,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,475,18304153043203061033,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,492,15799746093390192431,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,501,509230134168634206,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,509,8069301243176081464,77,0,0.6089,1.1449,0.2291,0.3951,0.4772,0.5986,0.4609,0.4550,0.5812,0.7425,0.8814,0.2760,0.4850,0.5119,0.5010,0.4024
slope-on,517,786603828820004030,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,520,3116429676308615535,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,524,2546135730879977580,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,531,9202318081235477371,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,541,9072000615495563677,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,543,16787282630214292962,41,0,0.1411,9.0048,0.5830,0.6923,0.4224,0.5692,0.7966,0.6232,0.5506,0.7982,0.6784,0.4468,0.4674,0.5447,0.5062,0.5615
slope-on,548,16093496346233538941,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,554,15221544532168793543,22,0,0.7779,12.6556,1.8833,0.5189,0.3075,0.6688,0.6537,0.7249,0.5316,0.8009,0.6667,0.5724,0.4739,0.3954,0.4488,0.5342
slope-on,565,2743074733088366810,32,0,0.0002,0.0000,0.0000,0.6107,0.6651,0.4786,0.5454,0.3516,0.5714,0.9144,0.3590,0.5882,0.4276,0.4627,0.5397,0.5360
slope-on,579,12131926578170409540,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,582,831707897165201819,1,0,0.5531,20.6112,0.2174,0.6704,0.5915,0.6075,0.5584,0.3378,0.5661,0.9851,0.1696,0.5970,0.3101,0.5737,0.5015,0.4351
slope-on,587,3842719665976021135,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,594,17223747004407357592,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,598,11485523169734534383,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,604,8972070666915867742,2,0,0.7453,0.0000,0.0000,0.4121,0.5594,0.6397,0.6522,0.4214,0.6144,0.7464,0.2765,0.5130,0.5213,0.5466,0.4270,0.4533
slope-on,611,4250630997843918741,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,618,17024287378527218046,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
