seed,id,generation,parentId,birthTick,endTick,endReason,lifeTicks,eligibleTicks,births,meanBiomassFraction,growth,seedInvestment,waterEfficiency,nutrition,defense,dispersal,moistureTolerance,temperatureTolerance,nutrientUptake
42,124,14,121,10560,10580,takenOver,20,0,0,0.0737,0.52010,0.62221,0.38995,0.65193,0.29246,0.65948,0.44690,0.64431,0.40626
42,124,12,112,10580,10600,takenOver,20,0,0,0.1715,0.65417,0.50734,0.46605,0.58196,0.41215,0.43931,0.55847,0.54541,0.55222
42,124,14,119,10600,12000,alive,1400,25,2,0.9344,0.31769,0.66411,0.47242,0.53246,0.38821,0.71596,0.68123,0.34917,0.55260
42,125,15,124,10760,10800,takenOver,40,0,0,0.0866,0.33639,0.69348,0.44121,0.52550,0.40571,0.69641,0.67902,0.32070,0.54512
42,125,14,117,10800,12000,alive,1200,35,1,0.9305,0.46776,0.72409,0.35082,0.58413,0.17430,0.50643,0.27604,0.66007,0.42140
42,126,13,113,10820,12000,alive,1180,47,0,0.8497,0.57737,0.40823,0.50622,0.67180,0.39954,0.40575,0.50122,0.49229,0.58153
42,127,13,116,10880,10900,takenOver,20,0,0,0.0766,0.36438,0.68183,0.36685,0.50009,0.36161,0.68683,0.58344,0.38343,0.54626
42,127,13,118,10900,12000,alive,1100,26,1,0.8537,0.40893,0.51313,0.43259,0.59968,0.32800,0.75306,0.64053,0.36349,0.48180
42,128,12,110,10940,11020,takenOver,80,0,0,0.0885,0.59853,0.39115,0.52203,0.66056,0.38984,0.45104,0.47027,0.48018,0.56915
42,130,12,112,10980,12000,alive,1020,22,1,0.8518,0.60399,0.51906,0.49282,0.58178,0.46357,0.53048,0.59967,0.51625,0.64966
42,129,14,123,10980,12000,alive,1020,24,1,0.8897,0.48412,0.58910,0.41764,0.64434,0.12671,0.62188,0.49342,0.62837,0.51113
42,128,14,119,11020,12000,alive,980,20,1,0.8355,0.31812,0.66926,0.41897,0.56919,0.36524,0.67119,0.61672,0.40469,0.51632
42,131,14,121,11020,12000,alive,980,20,1,0.8430,0.48566,0.61466,0.44787,0.66783,0.26286,0.63234,0.44497,0.59601,0.46683
42,132,14,114,11100,12000,alive,900,35,0,0.8366,0.46728,0.38738,0.57764,0.60509,0.23831,0.47618,0.45933,0.33363,0.47911
42,133,15,124,11160,11180,takenOver,20,0,0,0.0786,0.32364,0.60609,0.48400,0.56261,0.37147,0.67179,0.66895,0.37359,0.55584
42,133,12,122,11180,11200,takenOver,20,0,0,0.1591,0.53754,0.34042,0.54687,0.67727,0.34965,0.48289,0.56297,0.48144,0.52045
42,133,13,130,11200,12000,alive,800,34,0,0.8737,0.57276,0.49008,0.48594,0.53658,0.42806,0.51471,0.57602,0.45236,0.65352
42,134,15,128,11220,11360,takenOver,140,0,0,0.1225,0.27584,0.66554,0.44446,0.54756,0.43148,0.67911,0.60785,0.39136,0.46336
42,135,15,129,11320,12000,alive,680,5,1,0.7660,0.47145,0.64510,0.39984,0.65650,0.12774,0.62517,0.46859,0.68480,0.53118
42,134,14,127,11360,12000,alive,640,26,0,0.8775,0.42163,0.47994,0.46067,0.62182,0.30484,0.73933,0.62213,0.35107,0.48371
42,136,15,131,11400,11480,takenOver,80,0,0,0.1298,0.48771,0.64853,0.41942,0.68855,0.27024,0.63907,0.48267,0.59788,0.45569
42,137,13,116,11460,12000,alive,540,14,0,0.6629,0.35918,0.62173,0.46854,0.54809,0.39428,0.68429,0.56226,0.34295,0.53619
42,136,14,119,11480,12000,alive,520,19,0,0.8246,0.27990,0.72651,0.43493,0.51477,0.32977,0.73870,0.64261,0.45593,0.50268
42,138,11,120,11480,12000,alive,520,14,0,0.6625,0.31759,0.55353,0.41961,0.71636,0.10489,0.56321,0.38005,0.67572,0.63312
42,139,15,125,11600,11640,takenOver,40,0,0,0.1111,0.46055,0.72836,0.38842,0.60384,0.15645,0.45890,0.27688,0.67311,0.40003
42,139,16,135,11640,12000,alive,360,12,0,0.7861,0.42575,0.64083,0.40242,0.68658,0.09165,0.62091,0.48451,0.75782,0.54146
42,140,13,118,11720,11760,takenOver,40,0,0,0.0825,0.32480,0.46444,0.40460,0.62172,0.34008,0.75859,0.66061,0.29669,0.43727
42,140,14,123,11760,12000,alive,240,4,0,0.6004,0.49615,0.60192,0.48669,0.66730,0.12865,0.58188,0.46669,0.65017,0.54997
43,1,0,0,0,1960,aged,1960,24,2,0.8044,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
43,2,0,0,0,1960,aged,1960,41,3,0.9949,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
43,3,0,0,0,1960,aged,1960,60,2,0.9966,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
43,4,0,0,0,1960,aged,1960,60,2,0.9959,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
43,5,0,0,0,1960,aged,1960,60,2,0.9900,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
43,6,0,0,0,1960,aged,1960,79,1,0.9981,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
43,7,1,2,20,2020,aged,2000,71,1,0.9263,0.51847,0.49523,0.50126,0.65191,0.29527,0.47367,0.48931,0.49984,0.46436
43,8,1,5,20,1980,aged,1960,68,1,0.9182,0.54731,0.58141,0.48092,0.66773,0.29569,0.51860,0.48455,0.49768,0.46611
43,9,1,3,60,1980,aged,1920,68,1,0.9276,0.57315,0.46631,0.49024,0.63287,0.27740,0.46293,0.50556,0.55623,0.53757
43,10,1,4,60,2060,aged,2000,68,1,0.9064,0.50765,0.50036,0.47497,0.65832,0.27237,0.48967,0.44444,0.48986,0.53106
43,11,1,1,100,2020,aged,1920,67,1,0.8977,0.57025,0.48411,0.56112,0.64259,0.30534,0.46081,0.49324,0.46586,0.47211
43,12,1,6,160,2180,aged,2020,71,1,0.9132,0.49385,0.52774,0.48628,0.70690,0.30054,0.46509,0.46288,0.49720,0.45706
43,13,2,8,320,2240,aged,1920,58,2,0.8915,0.56880,0.60329,0.49900,0.67364,0.31408,0.54118,0.47192,0.48505,0.46165
43,14,2,9,320,2220,aged,1900,77,1,0.9273,0.58441,0.43621,0.55885,0.58239,0.25982,0.47808,0.47871,0.49661,0.57251
43,15,2,7,380,460,takenOver,80,0,0,0.1206,0.51396,0.52158,0.45755,0.62281,0.29006,0.46517,0.54166,0.50257,0.42054
43,16,2,11,380,400,takenOver,20,0,0,0.0647,0.52134,0.47210,0.57989,0.67120,0.28736,0.51682,0.46936,0.48734,0.47481
43,16,2,12,400,2400,aged,2000,76,1,0.9397,0.50186,0.56572,0.50375,0.67798,0.31080,0.46483,0.44195,0.54796,0.49522
43,17,1,2,440,2420,aged,1980,90,0,0.9316,0.52379,0.51885,0.51794,0.63122,0.28795,0.50413,0.54873,0.53898,0.49298
43,15,1,4,460,2380,aged,1920,59,2,0.9599,0.50869,0.48154,0.51324,0.67108,0.30686,0.52993,0.48211,0.49178,0.52278
43,18,1,3,480,2400,aged,1920,68,1,0.9326,0.56534,0.46347,0.48895,0.63891,0.33371,0.47266,0.52802,0.48496,0.47945
43,19,1,5,600,640,takenOver,40,0,0,0.0858,0.58316,0.49987,0.45302,0.65091,0.29881,0.52333,0.48951,0.47637,0.49191
43,20,2,10,600,2600,aged,2000,51,2,0.9138,0.51593,0.56335,0.52243,0.63098,0.26634,0.48787,0.42191,0.55178,0.55534
43,19,2,15,640,2640,aged,2000,50,3,0.9484,0.47887,0.49705,0.50182,0.66860,0.26125,0.48334,0.52282,0.52465,0.58696
43,21,3,13,640,660,takenOver,20,0,0,0.0784,0.52020,0.54294,0.46133,0.66167,0.34336,0.54771,0.43490,0.51827,0.46517
43,21,1,1,660,2560,aged,1900,83,1,0.9379,0.56326,0.53857,0.54045,0.64073,0.31587,0.54435,0.53349,0.48063,0.50892
43,22,3,19,780,840,takenOver,60,0,0,0.0784,0.47172,0.47156,0.53030,0.63426,0.26348,0.46375,0.53488,0.59649,0.63320
43,22,3,20,840,2820,aged,1980,58,2,0.9441,0.48743,0.61575,0.47609,0.67254,0.25976,0.49569,0.42276,0.57540,0.58221
43,23,2,18,840,2740,aged,1900,56,1,0.9292,0.58911,0.43760,0.48211,0.65108,0.31384,0.44559,0.48486,0.46225,0.48953
43,24,1,2,940,2840,aged,1900,73,1,0.9342,0.57882,0.52632,0.56665,0.61854,0.26050,0.52875,0.46863,0.47840,0.49956
43,25,4,22,2000,2080,takenOver,80,0,0,0.1298,0.49040,0.62733,0.45335,0.66105,0.23304,0.51543,0.41796,0.55761,0.54903
43,26,3,19,2020,4080,aged,2060,55,2,0.9169,0.46528,0.46798,0.50932,0.67241,0.26022,0.47441,0.50672,0.55903,0.57041
43,27,3,14,2040,2320,takenOver,280,0,0,0.0051,0.55649,0.44814,0.59179,0.58980,0.24432,0.48514,0.45064,0.51245,0.54925
43,25,3,20,2080,3960,aged,1880,31,3,0.9546,0.54096,0.61760,0.45833,0.64009,0.27736,0.48830,0.45752,0.54881,0.59037
43,28,3,13,2080,4000,aged,1920,28,3,0.8769,0.56376,0.57842,0.47422,0.59361,0.31321,0.54220,0.46748,0.45350,0.47677
43,29,3,16,2080,4040,aged,1960,50,2,0.8921,0.53865,0.52255,0.51455,0.63003,0.32559,0.46224,0.43747,0.55028,0.48848
43,30,2,15,2120,4080,aged,1960,52,2,0.8399,0.53701,0.49650,0.52779,0.69113,0.31114,0.57028,0.45565,0.44031,0.55871
43,31,3,30,2280,2480,takenOver,200,0,0,0.0088,0.52348,0.48359,0.56735,0.70256,0.30926,0.54251,0.46867,0.48421,0.56539
43,27,4,28,2320,3940,aged,1620,30,1,0.6379,0.56595,0.58772,0.47996,0.57989,0.25831,0.51164,0.44263,0.35949,0.49587
43,32,4,29,2360,4280,aged,1920,39,3,0.9208,0.57559,0.54316,0.49867,0.62885,0.33367,0.46870,0.34208,0.52016,0.48573
43,33,4,25,2380,4300,aged,1920,66,1,0.9121,0.57041,0.60313,0.44977,0.65589,0.24963,0.50624,0.44481,0.53558,0.61961
43,31,2,21,2480,4220,aged,1740,49,0,0.6010,0.55677,0.56062,0.52135,0.64074,0.33963,0.51276,0.52375,0.51999,0.54823
43,34,3,23,2520,4460,aged,1940,69,1,0.9266,0.55130,0.44541,0.49954,0.64638,0.27256,0.39366,0.47703,0.46100,0.46770
43,35,4,26,2520,2540,takenOver,20,0,0,0.0665,0.41975,0.45971,0.48305,0.65145,0.26137,0.45583,0.50630,0.54732,0.54788
43,35,4,22,2540,4540,aged,2000,54,2,0.9405,0.49502,0.68508,0.45056,0.62862,0.23103,0.54167,0.39645,0.56848,0.58029
43,36,3,19,2540,2560,takenOver,20,0,0,0.0696,0.49899,0.51318,0.52433,0.68617,0.22723,0.47350,0.56051,0.52094,0.55947
43,36,2,24,2560,4520,aged,1960,73,1,0.9541,0.53155,0.51514,0.52625,0.60591,0.24588,0.59785,0.44744,0.44708,0.54548
43,37,5,32,2600,4460,aged,1860,46,2,0.9214,0.62012,0.57196,0.44554,0.57538,0.38073,0.48333,0.37561,0.56168,0.50064
43,38,5,35,2720,4680,aged,1960,85,1,0.9273,0.53668,0.68712,0.45160,0.63291,0.23569,0.52040,0.39449,0.52925,0.56260
43,39,3,30,2760,4640,aged,1880,44,2,0.8992,0.59667,0.46979,0.53493,0.63030,0.31268,0.57971,0.48049,0.44774,0.54986
43,40,5,33,2860,2880,takenOver,20,0,0,0.0801,0.58411,0.63929,0.38660,0.59203,0.22873,0.51370,0.44579,0.54688,0.61838
43,40,4,25,2880,4860,aged,1980,53,2,0.9444,0.50692,0.61550,0.47557,0.62682,0.31851,0.51806,0.44392,0.52206,0.63981
43,41,4,29,2880,4820,aged,1940,69,1,0.9268,0.55511,0.54875,0.54880,0.62828,0.35917,0.48874,0.41201,0.53535,0.46259
43,42,6,37,2960,4820,aged,1860,83,0,0.9221,0.60983,0.57633,0.42744,0.57842,0.39224,0.48416,0.38629,0.52285,0.60053
43,43,3,36,2960,3020,takenOver,60,0,0,0.1102,0.51542,0.51512,0.55353,0.59747,0.23155,0.56810,0.42135,0.43360,0.52381
43,44,4,34,3000,5000,aged,2000,73,1,0.9439,0.51225,0.41785,0.46303,0.68567,0.31296,0.38837,0.47355,0.47863,0.42856
43,45,5,32,3000,4880,aged,1880,66,1,0.9290,0.60397,0.52212,0.47792,0.67280,0.35606,0.44282,0.34462,0.49956,0.49963
43,43,4,26,3020,5080,aged,2060,78,1,0.9606,0.42877,0.49247,0.55310,0.64674,0.22298,0.46473,0.55920,0.56981,0.51641
43,46,5,27,3120,5020,aged,1900,65,1,0.9156,0.58711,0.59294,0.51968,0.56288,0.30689,0.59413,0.51594,0.46396,0.46799
43,47,4,28,3260,3360,takenOver,100,0,0,0.0634,0.56208,0.58057,0.49242,0.55219,0.29281,0.54473,0.51277,0.49950,0.49311
43,48,4,25,3280,3300,takenOver,20,0,0,0.0818,0.53774,0.62341,0.39064,0.63443,0.30432,0.49578,0.45826,0.56385,0.64860
43,48,5,40,3300,5380,aged,2080,76,1,0.9423,0.43919,0.61426,0.48083,0.62707,0.31439,0.49618,0.43144,0.54752,0.71390
43,47,6,46,3360,5200,aged,1840,37,2,0.8530,0.55296,0.61857,0.51247,0.54076,0.26041,0.63513,0.49660,0.47656,0.49556
43,49,4,28,4000,5880,aged,1880,46,2,0.9044,0.59596,0.54699,0.47200,0.56959,0.30540,0.54021,0.43716,0.47078,0.50571
43,50,6,37,4080,4180,takenOver,100,0,0,0.1147,0.64079,0.60197,0.42320,0.57640,0.41267,0.50515,0.34713,0.58022,0.52152
43,51,5,32,4100,4140,takenOver,40,0,0,0.1071,0.59203,0.54992,0.44964,0.64446,0.28837,0.47582,0.29510,0.53228,0.54921
43,51,4,39,4140,5980,aged,1840,57,1,0.7503,0.59960,0.49430,0.62317,0.68468,0.34868,0.56989,0.48594,0.49094,0.59448
43,52,5,35,4160,6160,aged,2000,72,1,0.9164,0.51031,0.69048,0.44582,0.63833,0.22565,0.58639,0.41393,0.56772,0.59640
43,50,5,41,4180,6060,aged,1880,69,1,0.9535,0.52299,0.53298,0.56164,0.60683,0.35751,0.46745,0.44717,0.50948,0.45571
43,55,5,40,4300,6220,aged,1920,67,1,0.9189,0.56369,0.61163,0.49929,0.69638,0.33081,0.51345,0.41859,0.50730,0.64005
43,53,6,45,4300,6180,aged,1880,66,0,0.9276,0.59763,0.54786,0.48898,0.64548,0.34133,0.45005,0.39127,0.47198,0.44591
43,54,5,49,4300,6260,aged,1960,72,0,0.9141,0.54733,0.50882,0.43360,0.57523,0.26418,0.51560,0.45978,0.42325,0.48927
43,56,6,55,4500,6480,aged,1980,86,0,0.9051,0.53039,0.67362,0.51740,0.68603,0.32830,0.50045,0.40195,0.55385,0.65039
43,57,5,44,4520,6440,aged,1920,68,1,0.9290,0.57190,0.42732,0.47440,0.64332,0.33946,0.41037,0.46257,0.49179,0.38894
43,58,5,43,4540,6680,aged,2140,77,1,0.9206,0.40175,0.43956,0.60150,0.61587,0.19642,0.48048,0.57942,0.59220,0.53521
43,59,4,39,4580,4600,takenOver,20,0,0,0.0657,0.59501,0.42726,0.53996,0.66562,0.33280,0.61589,0.50639,0.41710,0.50031
43,59,6,38,4600,6560,aged,1960,59,2,0.9415,0.52718,0.68019,0.47078,0.65391,0.27177,0.51287,0.41423,0.51221,0.54450
43,60,7,47,4600,6540,aged,1940,50,2,0.9141,0.55266,0.60279,0.48951,0.57145,0.26688,0.64218,0.51041,0.44295,0.46953
43,61,6,50,4620,6660,aged,2040,75,1,0.9437,0.47987,0.54329,0.57589,0.58492,0.35370,0.46047,0.42534,0.52506,0.39662
43,62,5,51,4740,6600,aged,1860,59,2,0.8734,0.61898,0.51208,0.62143,0.64773,0.38093,0.60313,0.50291,0.46256,0.62235
43,63,7,59,4760,6700,aged,1940,68,1,0.9223,0.54847,0.64199,0.50919,0.66623,0.28178,0.55344,0.46835,0.47178,0.53408
43,64,7,61,4840,6900,aged,2060,68,2,0.9218,0.47393,0.55048,0.48371,0.58914,0.35255,0.49422,0.46793,0.56177,0.40306
43,65,6,48,4880,7020,aged,2140,56,3,0.9125,0.40713,0.63113,0.53401,0.61300,0.33702,0.54201,0.41484,0.58233,0.73326
43,66,5,49,4940,6720,aged,1780,61,1,0.9217,0.66895,0.54460,0.48832,0.56920,0.35221,0.54258,0.39270,0.52316,0.48519
43,67,8,60,5040,5100,takenOver,60,0,0,0.1104,0.51689,0.65949,0.54295,0.58467,0.25477,0.64455,0.49130,0.43921,0.48443
43,67,7,47,5100,7000,aged,1900,56,2,0.9484,0.54722,0.63365,0.49484,0.49708,0.29993,0.64592,0.55099,0.47208,0.46580
43,68,6,57,5100,5160,takenOver,60,0,0,0.0963,0.54662,0.46571,0.48120,0.67511,0.29315,0.38172,0.43905,0.45105,0.37761
43,68,6,52,5160,7120,aged,1960,55,2,0.9599,0.50155,0.68358,0.43257,0.65301,0.22862,0.58541,0.36311,0.60314,0.58756
43,69,8,64,5200,7260,aged,2060,55,2,0.9220,0.46760,0.57601,0.54421,0.62112,0.32033,0.50390,0.44386,0.58048,0.32456
43,70,8,67,5300,7240,aged,1940,30,3,0.8839,0.55548,0.61742,0.52557,0.51201,0.31872,0.66550,0.54639,0.45165,0.46562
43,71,6,58,5380,7520,aged,2140,59,2,0.9221,0.41089,0.42312,0.58419,0.65351,0.13821,0.48723,0.55013,0.57346,0.57683
43,72,7,65,5460,7580,aged,2120,56,1,0.9126,0.41988,0.62027,0.52393,0.61177,0.31838,0.61587,0.39879,0.54379,0.71752
43,73,9,70,5960,7900,aged,1940,32,3,0.9157,0.56067,0.59831,0.56725,0.54437,0.32757,0.67018,0.61978,0.40061,0.48069
43,74,6,62,6000,6080,takenOver,80,0,0,0.0116,0.62308,0.51796,0.61539,0.64887,0.36345,0.67600,0.50659,0.44889,0.60501
43,74,8,63,6080,6160,takenOver,80,0,0,0.0106,0.58863,0.68343,0.45529,0.64445,0.36776,0.54820,0.40646,0.51036,0.50987
43,75,6,66,6100,7860,aged,1760,41,2,0.9235,0.68204,0.54435,0.45702,0.55938,0.32609,0.53183,0.35605,0.52688,0.49734
43,74,7,68,6160,6180,takenOver,20,0,0,0.0158,0.51185,0.64060,0.44889,0.64044,0.26734,0.57969,0.31180,0.65265,0.64069
43,74,8,60,6180,6240,takenOver,60,0,0,0.0219,0.54843,0.60378,0.46292,0.59195,0.25084,0.63734,0.47701,0.48877,0.50306
43,76,7,71,6220,8340,aged,2120,57,2,0.8978,0.42186,0.44879,0.58672,0.70081,0.12582,0.51008,0.56081,0.54713,0.58629
43,74,10,73,6240,6360,takenOver,120,0,0,0.0305,0.54884,0.64285,0.56162,0.52127,0.37380,0.64702,0.61510,0.32985,0.47311
43,77,9,69,6280,8360,aged,2080,26,4,0.9136,0.45537,0.54787,0.54636,0.54233,0.39345,0.50809,0.44675,0.59954,0.37492
43,78,7,59,6300,6320,takenOver,20,0,0,0.1698,0.57331,0.62629,0.48818,0.63637,0.24266,0.50035,0.44587,0.49574,0.52250
43,78,7,65,6320,8460,aged,2140,62,2,0.9447,0.39836,0.60161,0.50886,0.60828,0.32899,0.54723,0.39789,0.57815,0.68825
43,74,9,70,6360,6500,takenOver,140,0,0,0.0050,0.51782,0.55274,0.58020,0.53883,0.26908,0.64100,0.56815,0.46609,0.43670
43,74,6,62,6500,6600,takenOver,100,0,0,0.0043,0.64994,0.52765,0.68946,0.64173,0.39604,0.56528,0.49108,0.48667,0.62857
43,79,8,78,6500,8640,aged,2140,87,1,0.9034,0.41246,0.61688,0.53954,0.60983,0.30835,0.53727,0.39021,0.59212,0.64530
43,74,10,77,6600,6620,takenOver,20,0,0,0.0000,0.42453,0.60061,0.57768,0.49035,0.42227,0.51854,0.51742,0.62699,0.37854
43,74,7,68,6620,6640,takenOver,20,0,0,0.0000,0.49954,0.65254,0.42501,0.61592,0.19499,0.61524,0.35163,0.61987,0.60510
43,74,10,73,6640,7060,takenOver,420,0,0,0.0058,0.54330,0.59812,0.54470,0.56764,0.30209,0.65326,0.64567,0.36287,0.46145
43,81,8,72,6720,7000,takenOver,280,0,0,0.0124,0.41790,0.59197,0.54416,0.58132,0.30146,0.65533,0.40228,0.51220,0.70847
43,80,7,71,6720,8860,aged,2140,80,1,0.9235,0.40889,0.45591,0.57023,0.67884,0.08184,0.53343,0.62062,0.58579,0.62390
43,82,8,67,6740,8680,aged,1940,49,2,0.9195,0.55382,0.62959,0.46114,0.52848,0.30256,0.63257,0.53567,0.43600,0.46097
43,83,8,76,6760,8820,aged,2060,55,2,0.8996,0.46388,0.46029,0.57526,0.70277,0.15780,0.47383,0.55243,0.57778,0.59001
43,84,8,64,6780,8840,aged,2060,35,3,0.9179,0.46476,0.54309,0.54274,0.57056,0.35758,0.51858,0.48746,0.54541,0.44022
43,85,9,69,6800,8780,aged,1980,71,1,0.9307,0.52667,0.58980,0.58890,0.63646,0.31929,0.52114,0.42192,0.61548,0.32086
43,86,9,70,6860,8760,aged,1900,47,1,0.9163,0.58225,0.64550,0.51659,0.53016,0.32449,0.66490,0.57475,0.48340,0.42798
43,87,7,75,6920,8700,aged,1780,80,0,0.9245,0.67967,0.55178,0.46622,0.52372,0.33956,0.51849,0.34519,0.47649,0.52559
43,81,7,65,7000,7020,takenOver,20,0,0,0.0524,0.36068,0.63388,0.52295,0.65528,0.27284,0.53395,0.41988,0.57406,0.72730
43,81,9,83,7020,8780,aged,1760,53,1,0.8522,0.46132,0.47622,0.61897,0.66744,0.14700,0.52258,0.59372,0.58457,0.56166
43,88,10,73,7040,7120,takenOver,80,0,0,0.1283,0.53451,0.60324,0.56310,0.56468,0.30412,0.63918,0.63718,0.39523,0.46185
43,74,9,84,7060,7080,takenOver,20,0,0,0.0931,0.50172,0.56688,0.54589,0.61605,0.33742,0.45615,0.55066,0.53886,0.43512
43,74,10,77,7080,8100,aged,1020,18,1,0.7542,0.43046,0.56117,0.53079,0.55799,0.45111,0.52039,0.45718,0.53169,0.42961
43,89,8,78,7080,9140,aged,2060,66,2,0.9147,0.46010,0.65839,0.50694,0.65631,0.30274,0.56021,0.38378,0.56443,0.74757
43,88,10,86,7120,8960,aged,1840,86,0,0.9533,0.57154,0.64913,0.50918,0.49495,0.36894,0.69371,0.62555,0.48545,0.45285
43,90,10,85,7260,9280,aged,2020,73,0,0.9315,0.50071,0.59343,0.58435,0.69822,0.25204,0.53388,0.42728,0.62593,0.37627
43,91,9,82,7320,9280,aged,1960,44,3,0.8418,0.54504,0.65587,0.48239,0.54287,0.34033,0.65893,0.57596,0.48902,0.45862
43,92,7,75,7380,9120,aged,1740,79,0,0.9326,0.71076,0.55419,0.47137,0.59353,0.36348,0.53085,0.31625,0.50347,0.50496
43,93,11,74,7500,9600,aged,2100,55,2,0.8874,0.44278,0.56903,0.51213,0.57755,0.43086,0.50269,0.45919,0.56590,0.43693
43,94,10,77,7560,9620,aged,2060,58,2,0.9090,0.45981,0.53704,0.50075,0.56083,0.36158,0.54587,0.42701,0.59111,0.40099
43,95,8,76,7620,9720,aged,2100,75,1,0.9143,0.44430,0.50459,0.56100,0.71710,0.20080,0.54800,0.58780,0.56350,0.57955
43,96,9,89,7680,9720,aged,2040,53,2,0.9160,0.47784,0.69609,0.56103,0.68253,0.30377,0.55296,0.39297,0.59134,0.71007
43,97,9,84,7900,10000,aged,2100,75,1,0.9182,0.44221,0.55599,0.52505,0.58170,0.39332,0.55535,0.43629,0.52204,0.46004
43,98,9,82,7960,7980,takenOver,20,0,0,0.0675,0.52979,0.62288,0.45652,0.45484,0.30696,0.57676,0.57719,0.43416,0.41978
43,98,10,91,7980,9880,aged,1900,70,1,0.9387,0.57723,0.64928,0.48862,0.50702,0.38579,0.60077,0.57124,0.53305,0.49407
43,99,10,81,8120,8140,takenOver,20,0,0,0.0490,0.39145,0.48400,0.59174,0.65391,0.14890,0.51307,0.54815,0.54363,0.59539
43,99,10,77,8140,8300,takenOver,160,0,0,0.0944,0.44571,0.52670,0.55284,0.51944,0.38949,0.52253,0.40409,0.58752,0.35845
43,99,12,93,8300,10180,aged,1880,61,1,0.7848,0.46843,0.54865,0.50108,0.56497,0.43125,0.56462,0.44246,0.53259,0.44328
43,100,9,84,8460,8500,takenOver,40,0,0,0.0895,0.49310,0.53458,0.51661,0.57927,0.29392,0.51920,0.47890,0.50655,0.40049
43,101,10,96,8480,8520,takenOver,40,0,0,0.1046,0.48795,0.68249,0.55117,0.67204,0.30699,0.51654,0.45877,0.59476,0.68784
43,100,11,94,8500,10500,aged,2000,55,2,0.9523,0.48556,0.51611,0.53316,0.58119,0.35569,0.55893,0.42540,0.58030,0.42315
43,102,9,83,8500,8540,takenOver,40,0,0,0.0668,0.47527,0.45149,0.57314,0.70625,0.16705,0.42516,0.56603,0.60214,0.59076
43,101,9,79,8520,10640,aged,2120,60,2,0.9336,0.39798,0.61143,0.49654,0.63333,0.29200,0.55500,0.37837,0.62941,0.59958
43,102,8,80,8540,10700,aged,2160,61,2,0.9261,0.36301,0.49114,0.56702,0.70054,0.06181,0.48010,0.57237,0.58804,0.59823
43,103,10,101,8700,10860,aged,2160,65,1,0.8929,0.38532,0.59255,0.50524,0.64581,0.30988,0.51308,0.32553,0.57932,0.56816
43,104,10,91,8760,10660,aged,1900,66,1,0.9239,0.59226,0.65394,0.46776,0.56177,0.31490,0.64621,0.59044,0.50206,0.48518
43,105,12,93,8800,10940,aged,2140,72,2,0.8999,0.40335,0.57461,0.50546,0.62414,0.44601,0.50543,0.50262,0.56595,0.45990
43,107,11,98,8860,10800,aged,1940,74,1,0.9284,0.55630,0.68525,0.47885,0.52584,0.35447,0.59726,0.55727,0.55884,0.45838
43,106,12,100,8860,10840,aged,1980,71,0,0.9315,0.51870,0.50711,0.50799,0.58425,0.37173,0.54104,0.40254,0.57749,0.39232
43,108,9,95,8920,9000,takenOver,80,0,0,0.1194,0.45684,0.50237,0.57690,0.71518,0.21779,0.54259,0.56640,0.55885,0.58018
43,108,9,89,9000,10920,aged,1920,72,1,0.9631,0.50753,0.64443,0.45978,0.70022,0.28253,0.55080,0.42334,0.56129,0.82217
43,109,9,102,9000,11180,aged,2180,60,2,0.9220,0.37344,0.45067,0.55723,0.75288,0.07305,0.49348,0.55320,0.56600,0.60717
43,110,10,101,9100,11300,aged,2200,95,0,0.9000,0.36614,0.62609,0.43992,0.59827,0.29911,0.53846,0.36462,0.67954,0.63702
43,111,13,99,9120,9160,takenOver,40,0,0,0.0799,0.45267,0.51411,0.49146,0.55408,0.45465,0.50095,0.47288,0.55973,0.50741
43,111,10,108,9160,11100,aged,1940,67,2,0.9431,0.52268,0.61910,0.42525,0.63874,0.25702,0.58691,0.42294,0.55683,0.79185
43,112,10,97,9160,11320,aged,2160,78,1,0.9224,0.39241,0.61651,0.58676,0.59299,0.39671,0.52776,0.45668,0.50721,0.51044
43,113,10,96,9180,11280,aged,2100,56,1,0.9161,0.43308,0.72018,0.55852,0.66766,0.30503,0.53926,0.42060,0.58670,0.68039
43,114,10,91,9220,11120,aged,1900,64,1,0.9047,0.57822,0.62778,0.45833,0.64291,0.33464,0.62625,0.57442,0.43885,0.47313
43,115,11,94,9300,11420,aged,2120,58,2,0.9249,0.42460,0.59936,0.48927,0.60094,0.32953,0.55063,0.40988,0.60032,0.42316
43,116,11,104,9360,11220,aged,1860,64,2,0.8905,0.62146,0.64114,0.51164,0.56562,0.26848,0.65383,0.61581,0.46442,0.45101
43,117,9,102,9620,9660,takenOver,40,0,0,0.0792,0.41983,0.47975,0.58247,0.69789,0.08906,0.45173,0.51096,0.58203,0.56757
