terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
flat,contest-on,142,13213116332711793390,0.95833,48,0,0,218,14,0.4,0.47883,0.07883,0.44,0.47987,0.03987,0.48,0.66764,0.18764,0.52,0.62826,0.10826,0.56,0.72873,0.16873,0.6,0.71889,0.11889,0.56667,0.32872,-0.23795,0.53333,0.46641,-0.06693,0.5,0.51442,0.01442,0.46667,0.45148,-0.01519,0.43333,0.41386,-0.01947
flat,contest-on,143,9901188860890111008,0.875,48,0,0,195,13,0.4,0.39076,-0.00924,0.44,0.47919,0.03919,0.48,0.47621,-0.00379,0.52,0.44838,-0.07162,0.56,0.55928,-0.00072,0.6,0.61559,0.01559,0.56667,0.59172,0.02505,0.53333,0.66694,0.13361,0.5,0.48856,-0.01144,0.46667,0.4284,-0.03827,0.43333,0.32591,-0.10742
flat,contest-on,144,13537277291150609810,0.95833,48,0,0,211,13,0.4,0.44995,0.04995,0.44,0.46531,0.02531,0.48,0.58708,0.10708,0.52,0.62496,0.10496,0.56,0.60879,0.04879,0.6,0.66335,0.06335,0.56667,0.69525,0.12858,0.53333,0.29267,-0.24067,0.5,0.36693,-0.13307,0.46667,0.46728,0.00061,0.43333,0.32571,-0.10762
flat,contest-on,145,8423370184022680252,0.95833,47,0,0,214,13,0.4,0.4481,0.0481,0.44,0.31314,-0.12686,0.48,0.46819,-0.01181,0.52,0.61419,0.09419,0.56,0.6666,0.1066,0.6,0.69695,0.09695,0.56667,0.37726,-0.18941,0.53333,0.40915,-0.12418,0.5,0.49575,-0.00425,0.46667,0.54884,0.08217,0.43333,0.51869,0.08536
flat,contest-on,146,2875753578097720423,0.875,0,1,0,207,15,0.4,0.46862,0.06862,0.44,0.43576,-0.00424,0.48,0.58044,0.10044,0.52,0.52413,0.00413,0.56,0.60765,0.04765,0.6,0.69889,0.09889,0.56667,0.63564,0.06897,0.53333,0.48112,-0.05221,0.5,0.45016,-0.04984,0.46667,0.34969,-0.11698,0.43333,0.33988,-0.09346
flat,contest-on,147,1882448256208731632,0.95833,0,1,0,208,15,0.4,0.36523,-0.03477,0.44,0.41809,-0.02191,0.48,0.49574,0.01574,0.52,0.5104,-0.0096,0.56,0.5562,-0.0038,0.6,0.68193,0.08193,0.56667,0.65068,0.08401,0.53333,0.45654,-0.0768,0.5,0.59312,0.09312,0.46667,0.46915,0.00249,0.43333,0.36128,-0.07206
flat,contest-on,148,17794898115069333971,0.91667,48,0,0,213,13,0.4,0.45402,0.05402,0.44,0.5208,0.0808,0.48,0.54504,0.06504,0.52,0.59461,0.07461,0.56,0.63152,0.07152,0.6,0.71075,0.11075,0.56667,0.42416,-0.14251,0.53333,0.50408,-0.02925,0.5,0.33334,-0.16666,0.46667,0.55071,0.08404,0.43333,0.40956,-0.02377
flat,contest-on,149,11803257719547269905,0.95833,48,0,0,208,16,0.4,0.40754,0.00754,0.44,0.46067,0.02067,0.48,0.44617,-0.03383,0.52,0.53096,0.01096,0.56,0.58603,0.02603,0.6,0.64663,0.04663,0.56667,0.4664,-0.10027,0.53333,0.54447,0.01113,0.5,0.51683,0.01683,0.46667,0.41342,-0.05325,0.43333,0.33342,-0.09991
flat,contest-on,150,17513204651606776701,0.95833,0,1,0,224,15,0.4,0.49821,0.09821,0.44,0.50708,0.06708,0.48,0.50616,0.02616,0.52,0.51102,-0.00898,0.56,0.68993,0.12993,0.6,0.74228,0.14228,0.56667,0.38936,-0.17731,0.53333,0.341,-0.19233,0.5,0.42781,-0.07219,0.46667,0.58069,0.11402,0.43333,0.39832,-0.03501
flat,contest-on,151,10946980345448159702,0.95833,48,0,0,192,14,0.4,0.40633,0.00633,0.44,0.47493,0.03493,0.48,0.48576,0.00576,0.52,0.52953,0.00953,0.56,0.55431,-0.00569,0.6,0.58404,-0.01596,0.56667,0.58162,0.01495,0.53333,0.65366,0.12033,0.5,0.45265,-0.04735,0.46667,0.38104,-0.08563,0.43333,0.3799,-0.05343
flat,contest-on,152,7763248751454322143,0.91667,48,0,0,222,14,0.4,0.56718,0.16718,0.44,0.5914,0.1514,0.48,0.5768,0.0968,0.52,0.58987,0.06987,0.56,0.74428,0.18428,0.6,0.67421,0.07421,0.56667,0.42354,-0.14313,0.53333,0.42325,-0.11008,0.5,0.40816,-0.09184,0.46667,0.47706,0.01039,0.43333,0.46222,0.02889
flat,contest-on,153,10093836655139219048,0.95833,48,0,0,210,18,0.4,0.59235,0.19235,0.44,0.47862,0.03862,0.48,0.52668,0.04668,0.52,0.66778,0.14778,0.56,0.50135,-0.05865,0.6,0.7079,0.1079,0.56667,0.47558,-0.09108,0.53333,0.46114,-0.0722,0.5,0.45026,-0.04974,0.46667,0.54018,0.07351,0.43333,0.35828,-0.07505
flat,contest-on,154,7639767532551961954,1,46,0,0,204,12,0.4,0.34174,-0.05826,0.44,0.42671,-0.01329,0.48,0.37954,-0.10046,0.52,0.4867,-0.0333,0.56,0.50593,-0.05407,0.6,0.60809,0.00809,0.56667,0.6171,0.05043,0.53333,0.62957,0.09624,0.5,0.69181,0.19181,0.46667,0.53757,0.0709,0.43333,0.26581,-0.16752
flat,contest-on,155,16836837335178256573,0.91667,48,0,0,206,18,0.4,0.50288,0.10288,0.44,0.58038,0.14038,0.48,0.52801,0.04801,0.52,0.52779,0.00779,0.56,0.69872,0.13872,0.6,0.67256,0.07256,0.56667,0.61193,0.04526,0.53333,0.70698,0.17365,0.5,0.3176,-0.1824,0.46667,0.32671,-0.13996,0.43333,0.27098,-0.16235
flat,contest-on,156,7317856192992531873,0.95833,48,0,0,206,15,0.4,0.41828,0.01828,0.44,0.46458,0.02458,0.48,0.44489,-0.03511,0.52,0.50609,-0.01391,0.56,0.56037,0.00037,0.6,0.68776,0.08776,0.56667,0.63543,0.06877,0.53333,0.63907,0.10574,0.5,0.59106,0.09106,0.46667,0.25775,-0.20892,0.43333,0.39019,-0.04315
flat,contest-on,157,8512048200363103459,1,48,0,0,217,16,0.4,0.51523,0.11523,0.44,0.65384,0.21384,0.48,0.5774,0.0974,0.52,0.59797,0.07797,0.56,0.41701,-0.14299,0.6,0.77227,0.17227,0.56667,0.33748,-0.22918,0.53333,0.41875,-0.11458,0.5,0.36955,-0.13045,0.46667,0.41765,-0.04901,0.43333,0.52426,0.09092
flat,contest-on,158,13919848429553340417,1,48,0,0,206,15,0.4,0.49353,0.09353,0.44,0.5843,0.1443,0.48,0.50594,0.02594,0.52,0.46854,-0.05146,0.56,0.6561,0.0961,0.6,0.71486,0.11486,0.56667,0.48386,-0.0828,0.53333,0.45964,-0.07369,0.5,0.32758,-0.17242,0.46667,0.39332,-0.07335,0.43333,0.40216,-0.03118
flat,contest-on,159,15923439309084013671,0.95833,37,0,0,234,14,0.4,0.59692,0.19692,0.44,0.47866,0.03866,0.48,0.56518,0.08518,0.52,0.53662,0.01662,0.56,0.65168,0.09168,0.6,0.67159,0.07159,0.56667,0.38484,-0.18183,0.53333,0.48073,-0.05261,0.5,0.27617,-0.22383,0.46667,0.4715,0.00483,0.43333,0.49807,0.06474
flat,contest-on,160,13281055198601625266,0.95833,48,0,0,223,12,0.4,0.4258,0.0258,0.44,0.47839,0.03839,0.48,0.43704,-0.04296,0.52,0.53733,0.01733,0.56,0.46247,-0.09753,0.6,0.6781,0.0781,0.56667,0.6378,0.07114,0.53333,0.6383,0.10497,0.5,0.5632,0.0632,0.46667,0.35501,-0.11165,0.43333,0.34079,-0.09254
flat,contest-on,161,4465281227040897908,1,48,0,0,212,13,0.4,0.54192,0.14192,0.44,0.50983,0.06983,0.48,0.49255,0.01255,0.52,0.61197,0.09197,0.56,0.59394,0.03394,0.6,0.67168,0.07168,0.56667,0.39764,-0.16902,0.53333,0.38716,-0.14618,0.5,0.36288,-0.13712,0.46667,0.37751,-0.08915,0.43333,0.46264,0.02931
terrain,contest-off,42,16453045542170864957,0.95833,47,0,0,242,16,0.4,0.44383,0.04383,0.44,0.53428,0.09428,0.48,0.5289,0.0489,0.52,0.57898,0.05898,0.56,0.66801,0.10801,0.6,0.69865,0.09865,0.56667,0.37914,-0.18752,0.53333,0.31586,-0.21747,0.5,0.33032,-0.16968,0.46667,0.44031,-0.02635,0.43333,0.52092,0.08759
terrain,contest-off,43,17259482714248269259,0.95833,5,0,0,232,15,0.4,0.47879,0.07879,0.44,0.52402,0.08402,0.48,0.5208,0.0408,0.52,0.59292,0.07292,0.56,0.549,-0.011,0.6,0.80033,0.20033,0.56667,0.60394,0.03727,0.53333,0.43787,-0.09546,0.5,0.52808,0.02808,0.46667,0.41002,-0.05665,0.43333,0.44196,0.00863
terrain,contest-off,44,8697006663333548160,0.83333,47,0,0,226,15,0.4,0.42639,0.02639,0.44,0.48047,0.04047,0.48,0.57058,0.09058,0.52,0.56942,0.04942,0.56,0.61176,0.05176,0.6,0.67076,0.07076,0.56667,0.62934,0.06267,0.53333,0.64333,0.10999,0.5,0.46622,-0.03378,0.46667,0.33699,-0.12968,0.43333,0.32536,-0.10797
terrain,contest-off,45,10453495463122813905,0.83333,48,0,0,228,12,0.4,0.44184,0.04184,0.44,0.44043,0.00043,0.48,0.58836,0.10836,0.52,0.53022,0.01022,0.56,0.54014,-0.01986,0.6,0.6431,0.0431,0.56667,0.52917,-0.0375,0.53333,0.37639,-0.15695,0.5,0.4249,-0.0751,0.46667,0.43506,-0.03161,0.43333,0.54307,0.10973
terrain,contest-off,46,14305241169234126746,0.91667,48,0,0,225,15,0.4,0.55145,0.15145,0.44,0.49331,0.05331,0.48,0.59721,0.11721,0.52,0.66158,0.14158,0.56,0.56299,0.00299,0.6,0.75262,0.15262,0.56667,0.40189,-0.16478,0.53333,0.40874,-0.12459,0.5,0.43648,-0.06352,0.46667,0.40142,-0.06524,0.43333,0.43075,-0.00259
terrain,contest-off,47,3554264423893655124,1,48,0,0,235,18,0.4,0.51033,0.11033,0.44,0.53698,0.09698,0.48,0.43146,-0.04854,0.52,0.67234,0.15234,0.56,0.59668,0.03668,0.6,0.8478,0.2478,0.56667,0.44381,-0.12285,0.53333,0.47353,-0.0598,0.5,0.5558,0.0558,0.46667,0.3933,-0.07337,0.43333,0.40575,-0.02759
terrain,contest-off,48,13333377660246843239,1,48,0,0,220,18,0.4,0.55454,0.15454,0.44,0.44629,0.00629,0.48,0.5375,0.0575,0.52,0.61229,0.09229,0.56,0.68857,0.12856,0.6,0.75996,0.15996,0.56667,0.7068,0.14014,0.53333,0.46413,-0.0692,0.5,0.36437,-0.13563,0.46667,0.33336,-0.13331,0.43333,0.28993,-0.1434
terrain,contest-off,49,4726491124173735909,0.875,47,0,0,237,16,0.4,0.46894,0.06894,0.44,0.49927,0.05927,0.48,0.49355,0.01355,0.52,0.64577,0.12577,0.56,0.54299,-0.01701,0.6,0.58064,-0.01936,0.56667,0.68852,0.12185,0.53333,0.52298,-0.01035,0.5,0.65944,0.15944,0.46667,0.5183,0.05163,0.43333,0.47648,0.04314
terrain,contest-off,50,15443026247570302578,0.91667,47,0,0,222,14,0.4,0.44537,0.04537,0.44,0.48086,0.04086,0.48,0.57646,0.09646,0.52,0.53243,0.01243,0.56,0.61849,0.05849,0.6,0.60308,0.00308,0.56667,0.57479,0.00812,0.53333,0.45471,-0.07863,0.5,0.37538,-0.12462,0.46667,0.27963,-0.18704,0.43333,0.50443,0.0711
terrain,contest-off,51,11741162769012209847,0.91667,48,0,0,218,15,0.4,0.38665,-0.01335,0.44,0.41523,-0.02477,0.48,0.47342,-0.00658,0.52,0.53595,0.01595,0.56,0.53726,-0.02274,0.6,0.67548,0.07548,0.56667,0.73726,0.17059,0.53333,0.65516,0.12182,0.5,0.58273,0.08273,0.46667,0.42761,-0.03906,0.43333,0.48201,0.04868
terrain,contest-off,52,8087257902955154365,0.83333,48,0,0,225,14,0.4,0.43702,0.03702,0.44,0.53866,0.09866,0.48,0.51051,0.03051,0.52,0.58815,0.06815,0.56,0.61464,0.05464,0.6,0.67792,0.07792,0.56667,0.60335,0.03668,0.53333,0.555,0.02167,0.5,0.41148,-0.08852,0.46667,0.27642,-0.19025,0.43333,0.38193,-0.0514
terrain,contest-off,53,6709518777120678770,0.95833,48,0,0,215,12,0.4,0.3505,-0.0495,0.44,0.51808,0.07808,0.48,0.47331,-0.00669,0.52,0.49592,-0.02408,0.56,0.5811,0.0211,0.6,0.67345,0.07345,0.56667,0.66369,0.09702,0.53333,0.518,-0.01534,0.5,0.39943,-0.10057,0.46667,0.32914,-0.13753,0.43333,0.37392,-0.05942
terrain,contest-off,54,4474594380834332315,0.91667,47,0,0,227,17,0.4,0.36657,-0.03343,0.44,0.41608,-0.02392,0.48,0.50405,0.02405,0.52,0.47188,-0.04812,0.56,0.55165,-0.00835,0.6,0.62528,0.02528,0.56667,0.60014,0.03347,0.53333,0.57185,0.03851,0.5,0.5915,0.0915,0.46667,0.44655,-0.02012,0.43333,0.46569,0.03236
terrain,contest-off,55,3319098104571417245,0.95833,48,0,0,225,15,0.4,0.44881,0.04881,0.44,0.59256,0.15256,0.48,0.54013,0.06013,0.52,0.59702,0.07702,0.56,0.55541,-0.00459,0.6,0.76242,0.16242,0.56667,0.32348,-0.24318,0.53333,0.42623,-0.1071,0.5,0.46586,-0.03414,0.46667,0.40941,-0.05726,0.43333,0.4061,-0.02723
terrain,contest-off,56,6303982580664419108,0.83333,0,1,0,208,13,0.4,0.39141,-0.00859,0.44,0.36085,-0.07915,0.48,0.51089,0.03089,0.52,0.41009,-0.10991,0.56,0.48493,-0.07507,0.6,0.60396,0.00396,0.56667,0.66817,0.1015,0.53333,0.62707,0.09373,0.5,0.50449,0.00449,0.46667,0.42006,-0.0466,0.43333,0.51018,0.07685
terrain,contest-off,57,6129478293787215651,1,0,1,0,218,18,0.4,0.49958,0.09958,0.44,0.56382,0.12382,0.48,0.55634,0.07634,0.52,0.5094,-0.0106,0.56,0.63706,0.07706,0.6,0.57072,-0.02928,0.56667,0.78092,0.21425,0.53333,0.30478,-0.22855,0.5,0.3299,-0.1701,0.46667,0.26789,-0.19878,0.43333,0.57436,0.14103
terrain,contest-off,58,10656474487482497097,1,48,0,0,237,18,0.4,0.5086,0.1086,0.44,0.47328,0.03328,0.48,0.48576,0.00576,0.52,0.53644,0.01644,0.56,0.53836,-0.02164,0.6,0.74463,0.14463,0.56667,0.5398,-0.02687,0.53333,0.68461,0.15128,0.5,0.62003,0.12003,0.46667,0.21846,-0.24821,0.43333,0.3546,-0.07873
terrain,contest-off,59,12680525283125624449,0.95833,48,0,0,235,18,0.4,0.59591,0.19591,0.44,0.64926,0.20926,0.48,0.50788,0.02788,0.52,0.53856,0.01856,0.56,0.61652,0.05652,0.6,0.70279,0.10279,0.56667,0.48853,-0.07814,0.53333,0.50156,-0.03177,0.5,0.43305,-0.06695,0.46667,0.38081,-0.08585,0.43333,0.56346,0.13013
terrain,contest-off,60,16951957366789846906,0.91667,48,0,0,223,13,0.4,0.45595,0.05595,0.44,0.57347,0.13347,0.48,0.56234,0.08234,0.52,0.52931,0.00931,0.56,0.68627,0.12627,0.6,0.71523,0.11523,0.56667,0.40241,-0.16425,0.53333,0.24345,-0.28988,0.5,0.38015,-0.11985,0.46667,0.40758,-0.05909,0.43333,0.51397,0.08064
terrain,contest-off,61,18264440379604273146,0.95833,48,0,0,229,16,0.4,0.44317,0.04317,0.44,0.57079,0.13079,0.48,0.58861,0.10861,0.52,0.54698,0.02698,0.56,0.50307,-0.05693,0.6,0.74078,0.14078,0.56667,0.73276,0.1661,0.53333,0.25395,-0.27938,0.5,0.34335,-0.15665,0.46667,0.40173,-0.06494,0.43333,0.30635,-0.12699
terrain,contest-off,62,4725101365020889392,0.95833,48,0,0,214,14,0.4,0.42905,0.02905,0.44,0.40519,-0.03481,0.48,0.53217,0.05217,0.52,0.30393,-0.21607,0.56,0.44338,-0.11662,0.6,0.59816,-0.00184,0.56667,0.42446,-0.14221,0.53333,0.51558,-0.01776,0.5,0.56319,0.06319,0.46667,0.61508,0.14842,0.43333,0.4467,0.01337
terrain,contest-off,63,3788305384007301873,0.95833,48,0,0,244,19,0.4,0.56545,0.16545,0.44,0.53498,0.09498,0.48,0.58683,0.10683,0.52,0.58935,0.06935,0.56,0.67051,0.11051,0.6,0.91604,0.31604,0.56667,0.37896,-0.1877,0.53333,0.56098,0.02764,0.5,0.33385,-0.16615,0.46667,0.39892,-0.06775,0.43333,0.48224,0.04891
terrain,contest-off,64,17136350765301896899,0.91667,48,0,0,233,12,0.4,0.48573,0.08573,0.44,0.57749,0.13749,0.48,0.55933,0.07933,0.52,0.6218,0.1018,0.56,0.59998,0.03998,0.6,0.68827,0.08827,0.56667,0.41013,-0.15654,0.53333,0.43579,-0.09754,0.5,0.47442,-0.02558,0.46667,0.4345,-0.03216,0.43333,0.48177,0.04844
terrain,contest-off,65,3264817381424794588,1,4,0,0,232,16,0.4,0.61742,0.21742,0.44,0.46866,0.02866,0.48,0.53194,0.05194,0.52,0.50613,-0.01387,0.56,0.68048,0.12048,0.6,0.82312,0.22312,0.56667,0.37762,-0.18905,0.53333,0.47662,-0.05671,0.5,0.3462,-0.1538,0.46667,0.41473,-0.05194,0.43333,0.46523,0.03189
terrain,contest-off,66,14659034758950146387,0.875,48,0,0,236,12,0.4,0.45165,0.05165,0.44,0.41109,-0.02891,0.48,0.52917,0.04917,0.52,0.48448,-0.03552,0.56,0.57875,0.01875,0.6,0.62882,0.02882,0.56667,0.51819,-0.04847,0.53333,0.51934,-0.01399,0.5,0.40304,-0.09696,0.46667,0.36774,-0.09893,0.43333,0.34319,-0.09014
terrain,contest-off,67,6906338611631125347,0.91667,48,0,0,228,15,0.4,0.44429,0.04429,0.44,0.52886,0.08886,0.48,0.49852,0.01852,0.52,0.59824,0.07824,0.56,0.61677,0.05677,0.6,0.72746,0.12746,0.56667,0.4023,-0.16436,0.53333,0.47831,-0.05502,0.5,0.37807,-0.12193,0.46667,0.47177,0.0051,0.43333,0.44806,0.01473
terrain,contest-off,68,16654547231192432504,0.875,0,1,0,217,16,0.4,0.46658,0.06658,0.44,0.49692,0.05692,0.48,0.63168,0.15168,0.52,0.64635,0.12635,0.56,0.64642,0.08642,0.6,0.66672,0.06672,0.56667,0.35639,-0.21028,0.53333,0.54317,0.00984,0.5,0.4,-0.1,0.46667,0.47215,0.00548,0.43333,0.48161,0.04827
terrain,contest-off,69,14098402017063130659,0.875,48,0,0,222,17,0.4,0.33305,-0.06695,0.44,0.38323,-0.05677,0.48,0.48144,0.00144,0.52,0.46123,-0.05877,0.56,0.4372,-0.1228,0.6,0.60096,0.00096,0.56667,0.58265,0.01599,0.53333,0.71643,0.1831,0.5,0.58057,0.08057,0.46667,0.46755,0.00089,0.43333,0.37905,-0.05428
terrain,contest-off,70,17470179091209508108,0.83333,47,0,0,211,11,0.4,0.33086,-0.06914,0.44,0.30393,-0.13607,0.48,0.38526,-0.09474,0.52,0.41836,-0.10164,0.56,0.4889,-0.0711,0.6,0.66338,0.06338,0.56667,0.64413,0.07746,0.53333,0.65255,0.11921,0.5,0.4443,-0.0557,0.46667,0.46159,-0.00507,0.43333,0.31108,-0.12225
terrain,contest-off,71,12773880594051761606,0.95833,48,0,0,226,15,0.4,0.51128,0.11128,0.44,0.60585,0.16585,0.48,0.56452,0.08452,0.52,0.65874,0.13874,0.56,0.62419,0.06419,0.6,0.78453,0.18453,0.56667,0.71101,0.14435,0.53333,0.34928,-0.18405,0.5,0.2898,-0.2102,0.46667,0.34225,-0.12442,0.43333,0.43306,-0.00027
terrain,contest-off,72,14267761805933826480,0.91667,0,1,0,213,16,0.4,0.44807,0.04807,0.44,0.47764,0.03764,0.48,0.50198,0.02198,0.52,0.43211,-0.08789,0.56,0.59654,0.03654,0.6,0.59459,-0.00541,0.56667,0.39941,-0.16726,0.53333,0.52319,-0.01015,0.5,0.56059,0.06059,0.46667,0.42813,-0.03854,0.43333,0.3815,-0.05183
terrain,contest-off,73,3738082891670205034,1,48,0,0,242,13,0.4,0.40531,0.00531,0.44,0.46697,0.02697,0.48,0.45968,-0.02032,0.52,0.42985,-0.09015,0.56,0.5652,0.0052,0.6,0.7269,0.1269,0.56667,0.59692,0.03025,0.53333,0.68424,0.15091,0.5,0.52663,0.02663,0.46667,0.33297,-0.13369,0.43333,0.40558,-0.02775
terrain,contest-off,74,17534634088070829008,0.83333,48,0,0,196,14,0.4,0.47509,0.07509,0.44,0.44857,0.00857,0.48,0.56695,0.08695,0.52,0.49947,-0.02053,0.56,0.5237,-0.0363,0.6,0.58304,-0.01696,0.56667,0.6599,0.09323,0.53333,0.55721,0.02387,0.5,0.65291,0.15291,0.46667,0.28195,-0.18472,0.43333,0.44966,0.01633
terrain,contest-off,75,6007891127755818004,0.95833,17,0,0,220,13,0.4,0.55113,0.15113,0.44,0.49524,0.05524,0.48,0.57828,0.09828,0.52,0.57751,0.05751,0.56,0.55148,-0.00852,0.6,0.65826,0.05826,0.56667,0.51856,-0.0481,0.53333,0.3302,-0.20314,0.5,0.40647,-0.09353,0.46667,0.51771,0.05104,0.43333,0.41473,-0.01861
terrain,contest-off,76,1166291137962494304,0.95833,6,0,0,216,13,0.4,0.38653,-0.01347,0.44,0.53269,0.09269,0.48,0.59745,0.11745,0.52,0.46707,-0.05293,0.56,0.62843,0.06843,0.6,0.66076,0.06076,0.56667,0.71547,0.1488,0.53333,0.54626,0.01293,0.5,0.34649,-0.15351,0.46667,0.37985,-0.08682,0.43333,0.37923,-0.05411
terrain,contest-off,77,2879619405141722570,0.95833,48,0,0,228,12,0.4,0.4338,0.0338,0.44,0.49387,0.05387,0.48,0.41543,-0.06457,0.52,0.47781,-0.04219,0.56,0.53368,-0.02632,0.6,0.76123,0.16123,0.56667,0.64741,0.08074,0.53333,0.67723,0.1439,0.5,0.63657,0.13657,0.46667,0.28168,-0.18499,0.43333,0.42527,-0.00806
terrain,contest-off,78,4557882753485360350,0.95833,48,0,0,225,12,0.4,0.35887,-0.04113,0.44,0.46267,0.02267,0.48,0.50946,0.02946,0.52,0.57912,0.05912,0.56,0.62216,0.06216,0.6,0.65498,0.05498,0.56667,0.57753,0.01087,0.53333,0.63629,0.10296,0.5,0.46139,-0.03861,0.46667,0.37753,-0.08914,0.43333,0.4115,-0.02184
terrain,contest-off,79,1319412278728211775,0.95833,48,0,0,239,17,0.4,0.59977,0.19977,0.44,0.6071,0.1671,0.48,0.49562,0.01562,0.52,0.72998,0.20998,0.56,0.63896,0.07896,0.6,0.8058,0.2058,0.56667,0.46294,-0.10373,0.53333,0.24098,-0.29235,0.5,0.46707,-0.03293,0.46667,0.38401,-0.08265,0.43333,0.52014,0.08681
terrain,contest-off,80,4583768396517051079,0.83333,48,0,0,198,14,0.4,0.52999,0.12999,0.44,0.53405,0.09405,0.48,0.51135,0.03135,0.52,0.54196,0.02196,0.56,0.52964,-0.03036,0.6,0.60652,0.00652,0.56667,0.6264,0.05973,0.53333,0.53779,0.00446,0.5,0.35947,-0.14053,0.46667,0.56973,0.10307,0.43333,0.26886,-0.16448
terrain,contest-off,81,12406354312306452722,0.95833,48,0,0,228,13,0.4,0.49979,0.09979,0.44,0.42835,-0.01165,0.48,0.57053,0.09053,0.52,0.51064,-0.00936,0.56,0.70126,0.14126,0.6,0.72473,0.12473,0.56667,0.43658,-0.13009,0.53333,0.29677,-0.23656,0.5,0.37419,-0.12581,0.46667,0.34526,-0.12141,0.43333,0.42482,-0.00851
terrain,contest-off,82,1920893110115688383,0.95833,44,0,0,208,13,0.4,0.436,0.036,0.44,0.45532,0.01532,0.48,0.56051,0.08051,0.52,0.47989,-0.04011,0.56,0.631,0.071,0.6,0.61025,0.01025,0.56667,0.67708,0.11042,0.53333,0.57665,0.04332,0.5,0.23998,-0.26002,0.46667,0.38795,-0.07871,0.43333,0.33695,-0.09639
terrain,contest-off,83,8259527854921234853,0.95833,48,0,0,239,15,0.4,0.35907,-0.04093,0.44,0.37971,-0.06029,0.48,0.47475,-0.00525,0.52,0.40604,-0.11396,0.56,0.48094,-0.07906,0.6,0.67445,0.07445,0.56667,0.64494,0.07828,0.53333,0.50107,-0.03227,0.5,0.54837,0.04837,0.46667,0.61386,0.1472,0.43333,0.49396,0.06063
terrain,contest-off,84,10642713909479781188,0.91667,48,0,0,224,15,0.4,0.44841,0.04841,0.44,0.49528,0.05528,0.48,0.47708,-0.00292,0.52,0.53477,0.01477,0.56,0.60629,0.04629,0.6,0.67415,0.07415,0.56667,0.67942,0.11276,0.53333,0.70084,0.1675,0.5,0.44181,-0.05819,0.46667,0.28445,-0.18221,0.43333,0.43334,0
terrain,contest-off,85,14560007944753577027,0.91667,47,0,0,216,14,0.4,0.40936,0.00936,0.44,0.51891,0.07891,0.48,0.63651,0.15651,0.52,0.60089,0.08089,0.56,0.67163,0.11163,0.6,0.73969,0.13969,0.56667,0.6575,0.09083,0.53333,0.45685,-0.07648,0.5,0.61273,0.11273,0.46667,0.47908,0.01241,0.43333,0.46674,0.03341
terrain,contest-off,86,786566421998665292,0.95833,48,0,0,226,12,0.4,0.44849,0.04849,0.44,0.40258,-0.03742,0.48,0.51344,0.03344,0.52,0.50154,-0.01846,0.56,0.52585,-0.03415,0.6,0.6122,0.0122,0.56667,0.49786,-0.06881,0.53333,0.55536,0.02203,0.5,0.63707,0.13707,0.46667,0.53984,0.07317,0.43333,0.35015,-0.08318
terrain,contest-off,87,1010336495855790882,1,47,0,0,196,12,0.4,0.41062,0.01062,0.44,0.37911,-0.06089,0.48,0.44638,-0.03362,0.52,0.46497,-0.05503,0.56,0.48248,-0.07752,0.6,0.54333,-0.05667,0.56667,0.65672,0.09006,0.53333,0.47579,-0.05755,0.5,0.59619,0.09619,0.46667,0.41162,-0.05504,0.43333,0.40403,-0.02931
terrain,contest-off,88,103064299258921712,0.91667,48,0,0,216,19,0.4,0.48504,0.08504,0.44,0.61408,0.17408,0.48,0.64179,0.16179,0.52,0.51832,-0.00168,0.56,0.65183,0.09183,0.6,0.72176,0.12176,0.56667,0.3784,-0.18827,0.53333,0.41396,-0.11938,0.5,0.34391,-0.15609,0.46667,0.52103,0.05437,0.43333,0.43647,0.00314
terrain,contest-off,89,15400806091322599216,0.95833,48,0,0,222,15,0.4,0.49533,0.09533,0.44,0.50908,0.06908,0.48,0.59579,0.11579,0.52,0.56993,0.04993,0.56,0.6826,0.1226,0.6,0.62852,0.02852,0.56667,0.31024,-0.25642,0.53333,0.43751,-0.09583,0.5,0.33161,-0.16839,0.46667,0.37558,-0.09109,0.43333,0.34267,-0.09066
terrain,contest-off,90,14160593619000135033,0.91667,48,0,0,232,15,0.4,0.47819,0.07819,0.44,0.55427,0.11427,0.48,0.5847,0.1047,0.52,0.50474,-0.01526,0.56,0.61008,0.05008,0.6,0.81921,0.21921,0.56667,0.26334,-0.30333,0.53333,0.33772,-0.19561,0.5,0.33327,-0.16673,0.46667,0.52185,0.05519,0.43333,0.46029,0.02695
